,0,1,class_label,target_label
931,1.0,0.0,0,IN
932,0.94,0.06,0,IN
933,0.84,0.16,0,IN
934,0.99,0.01,0,IN
935,1.0,0.0,0,IN
936,1.0,0.0,0,IN
937,0.25,0.75,1,IN
938,1.0,0.0,0,IN
939,0.98,0.02,0,IN
940,0.04,0.96,1,IN
941,0.99,0.01,0,IN
942,0.0,1.0,1,IN
943,1.0,0.0,0,IN
944,0.14,0.86,1,IN
945,0.09,0.91,1,IN
946,0.94,0.06,0,IN
947,0.98,0.02,0,IN
948,1.0,0.0,0,IN
949,1.0,0.0,0,IN
950,0.15,0.85,1,IN
951,0.9,0.1,0,IN
952,0.97,0.03,0,IN
953,0.03,0.97,1,IN
954,0.1,0.9,1,IN
955,0.98,0.02,0,IN
956,0.84,0.16,0,IN
957,1.0,0.0,0,IN
958,1.0,0.0,0,IN
959,0.99,0.01,0,IN
960,0.8,0.2,0,IN
961,1.0,0.0,0,IN
962,0.94,0.06,0,IN
963,0.26,0.74,1,IN
964,1.0,0.0,0,IN
965,0.95,0.05,0,IN
966,1.0,0.0,0,IN
967,0.93,0.07,0,IN
968,1.0,0.0,0,IN
969,1.0,0.0,0,IN
970,0.96,0.04,0,IN
971,0.98,0.02,0,IN
972,1.0,0.0,0,IN
973,0.99,0.01,0,IN
974,0.99,0.01,0,IN
975,0.88,0.12,0,IN
976,0.08,0.92,1,IN
977,1.0,0.0,0,IN
978,0.1,0.9,1,IN
979,0.98,0.02,0,IN
980,0.82,0.18,0,IN
981,0.18,0.82,1,IN
982,0.03,0.97,1,IN
983,0.18,0.82,1,IN
984,0.31,0.69,1,IN
985,0.99,0.01,0,IN
986,1.0,0.0,0,IN
987,0.96,0.04,0,IN
988,0.98,0.02,0,IN
989,0.98,0.02,0,IN
990,0.98,0.02,0,IN
991,0.91,0.09,0,IN
992,0.08,0.92,1,IN
993,0.13,0.87,1,IN
994,0.92,0.08,0,IN
995,0.04,0.96,1,IN
996,0.97,0.03,0,IN
997,0.9,0.1,0,IN
998,1.0,0.0,0,IN
999,1.0,0.0,0,IN
1000,1.0,0.0,0,IN
1001,0.97,0.03,0,IN
1002,1.0,0.0,0,IN
1003,0.92,0.08,0,IN
1004,0.99,0.01,0,IN
1005,0.99,0.01,0,IN
1006,0.94,0.06,0,IN
1007,0.9,0.1,0,IN
1008,1.0,0.0,0,IN
1009,0.37,0.63,1,IN
1010,0.97,0.03,0,IN
1011,1.0,0.0,0,IN
1012,0.93,0.07,0,IN
1013,0.25,0.75,1,IN
1014,0.78,0.22,0,IN
1015,0.06,0.94,1,IN
1016,1.0,0.0,0,IN
1017,0.89,0.11,0,IN
1018,0.22,0.78,1,IN
1019,1.0,0.0,0,IN
1020,0.93,0.07,0,IN
1021,0.22,0.78,1,IN
1022,0.29,0.71,1,IN
1023,0.91,0.09,0,IN
1024,0.96,0.04,0,IN
1025,0.99,0.01,0,IN
1026,0.99,0.01,0,IN
1027,0.94,0.06,0,IN
1028,1.0,0.0,0,IN
1029,0.99,0.01,0,IN
1030,0.96,0.04,0,IN
1031,0.89,0.11,0,IN
1032,0.99,0.01,0,IN
1033,0.84,0.16,0,IN
1034,0.99,0.01,0,IN
1035,1.0,0.0,0,IN
1036,0.95,0.05,0,IN
1037,0.06,0.94,1,IN
1038,1.0,0.0,0,IN
1039,1.0,0.0,0,IN
1040,0.22,0.78,1,IN
1041,0.28,0.72,1,IN
1042,0.99,0.01,0,IN
1043,0.94,0.06,0,IN
1044,0.71,0.29,0,IN
1045,0.05,0.95,1,IN
1046,0.92,0.08,0,IN
1047,0.95,0.05,0,IN
1048,1.0,0.0,0,IN
1049,0.99,0.01,0,IN
1050,0.94,0.06,0,IN
1051,1.0,0.0,0,IN
1052,0.98,0.02,0,IN
1053,0.95,0.05,0,IN
1054,0.99,0.01,0,IN
1055,0.11,0.89,1,IN
1056,1.0,0.0,0,IN
1057,0.96,0.04,0,IN
1058,1.0,0.0,0,IN
1059,0.79,0.21,0,IN
1060,0.98,0.02,0,IN
1061,1.0,0.0,0,IN
1062,1.0,0.0,0,IN
1063,0.98,0.02,0,IN
1064,0.16,0.84,1,IN
1065,0.23,0.77,1,IN
1066,1.0,0.0,0,IN
1067,0.03,0.97,1,IN
1068,0.99,0.01,0,IN
1069,0.81,0.19,0,IN
1070,0.1,0.9,1,IN
1071,1.0,0.0,0,IN
1072,0.99,0.01,0,IN
1073,0.92,0.08,0,IN
1074,0.04,0.96,1,IN
1075,0.98,0.02,0,IN
1076,0.99,0.01,0,IN
1077,0.99,0.01,0,IN
1078,0.86,0.14,0,IN
1079,1.0,0.0,0,IN
1080,1.0,0.0,0,IN
1081,0.9,0.1,0,IN
1082,0.99,0.01,0,IN
1083,0.04,0.96,1,IN
1084,0.02,0.98,1,IN
1085,0.94,0.06,0,IN
1086,0.92,0.08,0,IN
1087,0.99,0.01,0,IN
1088,1.0,0.0,0,IN
1089,0.23,0.77,1,IN
1090,1.0,0.0,0,IN
1091,1.0,0.0,0,IN
1092,1.0,0.0,0,IN
1093,1.0,0.0,0,IN
1094,1.0,0.0,0,IN
1095,1.0,0.0,0,IN
1096,0.97,0.03,0,IN
1097,1.0,0.0,0,IN
1098,0.13,0.87,1,IN
1099,0.91,0.09,0,IN
1100,1.0,0.0,0,IN
1101,0.99,0.01,0,IN
1102,0.88,0.12,0,IN
1103,0.84,0.16,0,IN
1104,0.06,0.94,1,IN
1105,1.0,0.0,0,IN
1106,0.99,0.01,0,IN
1107,0.97,0.03,0,IN
1108,0.23,0.77,1,IN
1109,1.0,0.0,0,IN
1110,0.17,0.83,1,IN
1111,0.98,0.02,0,IN
1112,0.98,0.02,0,IN
1113,0.35,0.65,1,IN
1114,0.15,0.85,1,IN
1115,1.0,0.0,0,IN
1116,0.95,0.05,0,IN
1117,0.99,0.01,0,IN
1118,1.0,0.0,0,IN
1119,0.96,0.04,0,IN
1120,1.0,0.0,0,IN
1121,0.28,0.72,1,IN
1122,1.0,0.0,0,IN
1123,1.0,0.0,0,IN
1124,0.97,0.03,0,IN
1125,1.0,0.0,0,IN
1126,1.0,0.0,0,IN
1127,0.99,0.01,0,IN
1128,0.05,0.95,1,IN
1129,0.96,0.04,0,IN
1130,0.07,0.93,1,IN
1131,0.95,0.05,0,IN
1132,0.92,0.08,0,IN
1133,0.04,0.96,1,IN
1134,1.0,0.0,0,IN
1135,1.0,0.0,0,IN
1136,1.0,0.0,0,IN
1137,0.97,0.03,0,IN
1138,0.39,0.61,1,IN
1139,0.99,0.01,0,IN
1140,0.97,0.03,0,IN
1141,0.96,0.04,0,IN
1142,0.92,0.08,0,IN
1143,1.0,0.0,0,IN
1144,0.95,0.05,0,IN
1145,0.13,0.87,1,IN
1146,1.0,0.0,0,IN
1147,0.97,0.03,0,IN
1148,0.91,0.09,0,IN
1149,1.0,0.0,0,IN
1150,0.14,0.86,1,IN
1151,0.84,0.16,0,IN
1152,0.86,0.14,0,IN
1153,0.93,0.07,0,IN
1154,1.0,0.0,0,IN
1155,0.85,0.15,0,IN
1156,0.99,0.01,0,IN
1157,0.85,0.15,0,IN
1158,0.98,0.02,0,IN
1159,0.95,0.05,0,IN
1160,0.95,0.05,0,IN
1161,0.95,0.05,0,IN
1162,1.0,0.0,0,IN
1163,0.99,0.01,0,IN
1164,0.21,0.79,1,IN
1165,0.9,0.1,0,IN
1166,0.92,0.08,0,IN
1167,1.0,0.0,0,IN
1168,1.0,0.0,0,IN
1169,1.0,0.0,0,IN
1170,0.02,0.98,1,IN
1171,0.97,0.03,0,IN
1172,0.99,0.01,0,IN
1173,0.99,0.01,0,IN
1174,1.0,0.0,0,IN
1175,0.95,0.05,0,IN
1176,1.0,0.0,0,IN
1177,0.92,0.08,0,IN
1178,0.23,0.77,1,IN
1179,0.16,0.84,1,IN
1180,0.27,0.73,1,IN
1181,0.97,0.03,0,IN
1182,1.0,0.0,0,IN
1183,0.99,0.01,0,IN
1184,0.11,0.89,1,IN
1185,0.98,0.02,0,IN
1186,1.0,0.0,0,IN
1187,0.89,0.11,0,IN
1188,1.0,0.0,0,IN
1189,0.03,0.97,1,IN
1190,1.0,0.0,0,IN
1191,0.96,0.04,0,IN
1192,1.0,0.0,0,IN
1193,1.0,0.0,0,IN
1194,1.0,0.0,0,IN
1195,1.0,0.0,0,IN
1196,0.98,0.02,0,IN
1197,0.98,0.02,0,IN
1198,1.0,0.0,0,IN
1199,1.0,0.0,0,IN
1200,1.0,0.0,0,IN
1201,0.98,0.02,0,IN
1202,0.85,0.15,0,IN
1203,1.0,0.0,0,IN
1204,0.09,0.91,1,IN
1205,0.14,0.86,1,IN
1206,0.98,0.02,0,IN
1207,1.0,0.0,0,IN
1208,0.85,0.15,0,IN
1209,0.0,1.0,1,IN
1210,0.99,0.01,0,IN
1211,1.0,0.0,0,IN
1212,1.0,0.0,0,IN
1213,1.0,0.0,0,IN
1214,1.0,0.0,0,IN
1215,0.99,0.01,0,IN
1216,0.28,0.72,1,IN
1217,0.12,0.88,1,IN
1218,1.0,0.0,0,IN
1219,0.94,0.06,0,IN
1220,0.91,0.09,0,IN
1221,0.28,0.72,1,IN
1222,1.0,0.0,0,IN
1223,1.0,0.0,0,IN
1224,0.88,0.12,0,IN
1225,0.99,0.01,0,IN
1226,1.0,0.0,0,IN
1227,0.95,0.05,0,IN
1228,0.96,0.04,0,IN
1229,0.99,0.01,0,IN
1230,0.98,0.02,0,IN
1231,0.95,0.05,0,IN
1232,0.06,0.94,1,IN
1233,0.98,0.02,0,IN
1234,0.99,0.01,0,IN
1235,0.95,0.05,0,IN
1236,0.99,0.01,0,IN
1237,0.13,0.87,1,IN
1238,0.92,0.08,0,IN
1239,1.0,0.0,0,IN
1240,0.21,0.79,1,IN
1241,1.0,0.0,0,IN
1242,1.0,0.0,0,IN
1243,0.99,0.01,0,IN
1244,0.98,0.02,0,IN
1245,0.88,0.12,0,IN
1246,0.94,0.06,0,IN
1247,1.0,0.0,0,IN
1248,0.06,0.94,1,IN
1249,0.24,0.76,1,IN
1250,0.97,0.03,0,IN
1251,0.83,0.17,0,IN
1252,0.9,0.1,0,IN
1253,0.99,0.01,0,IN
1254,0.8,0.2,0,IN
1255,0.89,0.11,0,IN
1256,1.0,0.0,0,IN
1257,0.99,0.01,0,IN
1258,0.8,0.2,0,IN
1259,0.98,0.02,0,IN
1260,0.99,0.01,0,IN
1261,0.99,0.01,0,IN
1262,1.0,0.0,0,IN
1263,0.99,0.01,0,IN
1264,1.0,0.0,0,IN
1265,0.09,0.91,1,IN
1266,0.81,0.19,0,IN
1267,0.9,0.1,0,IN
1268,1.0,0.0,0,IN
1269,0.92,0.08,0,IN
1270,1.0,0.0,0,IN
1271,1.0,0.0,0,IN
1272,0.98,0.02,0,IN
1273,0.02,0.98,1,IN
1274,0.98,0.02,0,IN
1275,1.0,0.0,0,IN
1276,0.84,0.16,0,IN
1277,0.05,0.95,1,IN
1278,0.95,0.05,0,IN
1279,0.08,0.92,1,IN
1280,0.98,0.02,0,IN
1281,0.0,1.0,1,IN
1282,0.98,0.02,0,IN
1283,0.09,0.91,1,IN
1284,1.0,0.0,0,IN
1285,0.97,0.03,0,IN
1286,1.0,0.0,0,IN
1287,1.0,0.0,0,IN
1288,1.0,0.0,0,IN
1289,1.0,0.0,0,IN
1290,0.13,0.87,1,IN
1291,1.0,0.0,0,IN
1292,0.99,0.01,0,IN
1293,0.88,0.12,0,IN
1294,0.19,0.81,1,IN
1295,0.99,0.01,0,IN
1296,0.37,0.63,1,IN
1297,0.96,0.04,0,IN
1298,0.18,0.82,1,IN
1299,0.95,0.05,0,IN
1300,0.99,0.01,0,IN
1301,0.92,0.08,0,IN
1302,1.0,0.0,0,IN
1303,1.0,0.0,0,IN
1304,0.98,0.02,0,IN
1305,0.97,0.03,0,IN
1306,1.0,0.0,0,IN
1307,0.92,0.08,0,IN
1308,1.0,0.0,0,IN
1309,0.94,0.06,0,IN
1310,1.0,0.0,0,IN
1311,1.0,0.0,0,IN
1312,0.98,0.02,0,IN
1313,0.88,0.12,0,IN
1314,0.97,0.03,0,IN
1315,1.0,0.0,0,IN
1316,0.95,0.05,0,IN
1317,1.0,0.0,0,IN
1318,0.99,0.01,0,IN
1319,1.0,0.0,0,IN
1320,0.98,0.02,0,IN
1321,0.92,0.08,0,IN
1322,0.95,0.05,0,IN
1323,1.0,0.0,0,IN
1324,0.18,0.82,1,IN
1325,1.0,0.0,0,IN
1326,1.0,0.0,0,IN
1327,0.99,0.01,0,IN
1328,1.0,0.0,0,IN
1329,0.99,0.01,0,IN
1330,0.99,0.01,0,IN
1331,0.26,0.74,1,IN
1332,0.99,0.01,0,IN
1333,0.99,0.01,0,IN
1334,0.04,0.96,1,IN
1335,0.95,0.05,0,IN
1336,0.96,0.04,0,IN
1337,0.95,0.05,0,IN
1338,0.99,0.01,0,IN
1339,1.0,0.0,0,IN
1340,0.93,0.07,0,IN
1341,1.0,0.0,0,IN
1342,0.98,0.02,0,IN
1343,0.98,0.02,0,IN
1344,1.0,0.0,0,IN
1345,1.0,0.0,0,IN
1346,0.99,0.01,0,IN
1347,1.0,0.0,0,IN
1348,0.99,0.01,0,IN
1349,0.95,0.05,0,IN
1350,0.94,0.06,0,IN
1351,0.03,0.97,1,IN
1352,0.14,0.86,1,IN
1353,0.85,0.15,0,IN
1354,0.98,0.02,0,IN
1355,0.99,0.01,0,IN
1356,0.97,0.03,0,IN
1357,0.95,0.05,0,IN
1358,0.93,0.07,0,IN
1359,0.91,0.09,0,IN
1360,1.0,0.0,0,IN
1361,0.98,0.02,0,IN
1362,0.94,0.06,0,IN
1363,0.98,0.02,0,IN
1364,0.99,0.01,0,IN
1365,0.24,0.76,1,IN
1366,0.08,0.92,1,IN
1367,0.95,0.05,0,IN
1368,1.0,0.0,0,IN
1369,0.9,0.1,0,IN
1370,1.0,0.0,0,IN
1371,0.92,0.08,0,IN
1372,0.01,0.99,1,IN
1373,0.98,0.02,0,IN
1374,0.95,0.05,0,IN
1375,1.0,0.0,0,IN
1376,1.0,0.0,0,IN
1377,0.95,0.05,0,IN
1378,0.95,0.05,0,IN
1379,0.99,0.01,0,IN
1380,0.87,0.13,0,IN
1381,0.94,0.06,0,IN
1382,1.0,0.0,0,IN
1383,0.99,0.01,0,IN
1384,0.86,0.14,0,IN
1385,0.85,0.15,0,IN
1386,0.91,0.09,0,IN
1387,0.07,0.93,1,IN
1388,0.77,0.23,0,IN
1389,0.64,0.36,0,IN
1390,1.0,0.0,0,IN
1391,1.0,0.0,0,IN
1392,0.79,0.21,0,IN
1393,0.81,0.19,0,IN
1394,1.0,0.0,0,IN
1395,0.05,0.95,1,IN
1396,0.99,0.01,0,IN
1397,0.01,0.99,1,IN
1398,1.0,0.0,0,IN
1399,0.99,0.01,0,IN
1400,0.89,0.11,0,IN
1401,1.0,0.0,0,IN
1402,1.0,0.0,0,IN
1403,0.09,0.91,1,IN
1404,0.77,0.23,0,IN
1405,0.02,0.98,1,IN
1406,1.0,0.0,0,IN
1407,0.68,0.32,0,IN
1408,0.24,0.76,1,IN
1409,1.0,0.0,0,IN
1410,0.99,0.01,0,IN
1411,1.0,0.0,0,IN
1412,0.74,0.26,0,IN
1413,0.22,0.78,1,IN
1414,1.0,0.0,0,IN
1415,1.0,0.0,0,IN
1416,0.04,0.96,1,IN
1417,1.0,0.0,0,IN
1418,1.0,0.0,0,IN
1419,0.12,0.88,1,IN
1420,0.23,0.77,1,IN
1421,1.0,0.0,0,IN
1422,0.96,0.04,0,IN
1423,0.15,0.85,1,IN
1424,1.0,0.0,0,IN
1425,0.25,0.75,1,IN
1426,0.95,0.05,0,IN
1427,1.0,0.0,0,IN
1428,1.0,0.0,0,IN
1429,0.9,0.1,0,IN
1430,1.0,0.0,0,IN
1431,0.97,0.03,0,IN
1432,0.97,0.03,0,IN
1433,0.98,0.02,0,IN
1434,0.95,0.05,0,IN
1435,1.0,0.0,0,IN
1436,1.0,0.0,0,IN
1437,1.0,0.0,0,IN
1438,0.05,0.95,1,IN
1439,0.13,0.87,1,IN
1440,0.99,0.01,0,IN
1441,0.73,0.27,0,IN
1442,0.98,0.02,0,IN
1443,1.0,0.0,0,IN
1444,0.94,0.06,0,IN
1445,1.0,0.0,0,IN
1446,1.0,0.0,0,IN
1447,0.93,0.07,0,IN
1448,0.15,0.85,1,IN
1449,1.0,0.0,0,IN
1450,0.29,0.71,1,IN
1451,0.15,0.85,1,IN
1452,0.93,0.07,0,IN
1453,0.03,0.97,1,IN
1454,1.0,0.0,0,IN
1455,0.97,0.03,0,IN
1456,0.99,0.01,0,IN
1457,0.9,0.1,0,IN
1458,0.87,0.13,0,IN
1459,0.91,0.09,0,IN
1460,0.82,0.18,0,IN
1461,0.96,0.04,0,IN
1462,0.99,0.01,0,IN
1463,0.98,0.02,0,IN
1464,0.99,0.01,0,IN
1465,0.97,0.03,0,IN
1466,1.0,0.0,0,IN
1467,0.99,0.01,0,IN
1468,1.0,0.0,0,IN
1469,1.0,0.0,0,IN
1470,0.92,0.08,0,IN
1471,0.8,0.2,0,IN
1472,0.95,0.05,0,IN
1473,0.1,0.9,1,IN
1474,0.81,0.19,0,IN
1475,0.98,0.02,0,IN
1476,0.05,0.95,1,IN
1477,0.91,0.09,0,IN
1478,0.95,0.05,0,IN
1479,0.82,0.18,0,IN
1480,0.86,0.14,0,IN
1481,0.93,0.07,0,IN
1482,0.79,0.21,0,IN
1483,0.98,0.02,0,IN
1484,1.0,0.0,0,IN
1485,1.0,0.0,0,IN
1486,1.0,0.0,0,IN
1487,0.93,0.07,0,IN
1488,1.0,0.0,0,IN
1489,1.0,0.0,0,IN
1490,1.0,0.0,0,IN
1491,1.0,0.0,0,IN
1492,0.83,0.17,0,IN
1493,0.99,0.01,0,IN
1494,0.89,0.11,0,IN
1495,0.81,0.19,0,IN
1496,1.0,0.0,0,IN
1497,1.0,0.0,0,IN
1498,0.99,0.01,0,IN
1499,0.97,0.03,0,IN
1500,0.87,0.13,0,IN
1501,0.99,0.01,0,IN
1502,1.0,0.0,0,IN
1503,1.0,0.0,0,IN
1504,0.96,0.04,0,IN
1505,1.0,0.0,0,IN
1506,0.87,0.13,0,IN
1507,0.84,0.16,0,IN
1508,1.0,0.0,0,IN
1509,0.16,0.84,1,IN
1510,0.09,0.91,1,IN
1511,0.22,0.78,1,IN
1512,0.3,0.7,1,IN
1513,0.02,0.98,1,IN
1514,0.13,0.87,1,IN
1515,0.0,1.0,1,IN
1516,0.03,0.97,1,IN
1517,0.02,0.98,1,IN
1518,0.15,0.85,1,IN
1519,0.14,0.86,1,IN
1520,0.92,0.08,0,IN
1521,0.93,0.07,0,IN
1522,0.99,0.01,0,IN
1523,1.0,0.0,0,IN
1524,1.0,0.0,0,IN
1525,0.1,0.9,1,IN
1526,0.18,0.82,1,IN
1527,1.0,0.0,0,IN
1528,0.97,0.03,0,IN
1529,0.99,0.01,0,IN
1530,0.94,0.06,0,IN
1531,0.99,0.01,0,IN
1532,0.99,0.01,0,IN
1533,1.0,0.0,0,IN
1534,1.0,0.0,0,IN
1535,0.01,0.99,1,IN
1536,0.99,0.01,0,IN
1537,1.0,0.0,0,IN
1538,0.96,0.04,0,IN
1539,0.96,0.04,0,IN
1540,0.97,0.03,0,IN
1541,0.99,0.01,0,IN
1542,0.28,0.72,1,IN
1543,1.0,0.0,0,IN
1544,1.0,0.0,0,IN
1545,1.0,0.0,0,IN
1546,0.97,0.03,0,IN
1547,0.12,0.88,1,IN
1548,0.16,0.84,1,IN
1549,1.0,0.0,0,IN
1550,1.0,0.0,0,IN
1551,0.95,0.05,0,IN
1552,0.93,0.07,0,IN
1553,1.0,0.0,0,IN
1554,0.98,0.02,0,IN
1555,0.99,0.01,0,IN
1556,0.61,0.39,0,IN
1557,0.99,0.01,0,IN
1558,0.99,0.01,0,IN
1559,0.96,0.04,0,IN
1560,0.93,0.07,0,IN
1561,1.0,0.0,0,IN
1562,0.98,0.02,0,IN
1563,0.13,0.87,1,IN
1564,0.97,0.03,0,IN
1565,1.0,0.0,0,IN
1566,0.97,0.03,0,IN
1567,0.01,0.99,1,IN
1568,1.0,0.0,0,IN
1569,1.0,0.0,0,IN
1570,0.99,0.01,0,IN
1571,0.22,0.78,1,IN
1572,0.95,0.05,0,IN
1573,0.97,0.03,0,IN
1574,1.0,0.0,0,IN
1575,1.0,0.0,0,IN
1576,1.0,0.0,0,IN
1577,0.99,0.01,0,IN
1578,0.4,0.6,1,IN
1579,1.0,0.0,0,IN
1580,1.0,0.0,0,IN
1581,1.0,0.0,0,IN
1582,0.98,0.02,0,IN
1583,0.97,0.03,0,IN
1584,1.0,0.0,0,IN
1585,1.0,0.0,0,IN
1586,1.0,0.0,0,IN
1587,0.12,0.88,1,IN
1588,1.0,0.0,0,IN
1589,0.08,0.92,1,IN
1590,1.0,0.0,0,IN
1591,1.0,0.0,0,IN
1592,0.3,0.7,1,IN
1593,0.89,0.11,0,IN
1594,1.0,0.0,0,IN
1595,0.04,0.96,1,IN
1596,1.0,0.0,0,IN
1597,0.04,0.96,1,IN
1598,1.0,0.0,0,IN
1599,1.0,0.0,0,IN
1600,1.0,0.0,0,IN
1601,0.94,0.06,0,IN
1602,0.09,0.91,1,IN
1603,0.99,0.01,0,IN
1604,1.0,0.0,0,IN
1605,0.86,0.14,0,IN
1606,0.06,0.94,1,IN
1607,0.17,0.83,1,IN
1608,0.25,0.75,1,IN
1609,1.0,0.0,0,IN
1610,0.96,0.04,0,IN
1611,0.95,0.05,0,IN
1612,0.02,0.98,1,IN
1613,0.99,0.01,0,IN
1614,1.0,0.0,0,IN
1615,1.0,0.0,0,IN
1616,1.0,0.0,0,IN
1617,0.88,0.12,0,IN
1618,0.99,0.01,0,IN
1619,0.95,0.05,0,IN
1620,0.23,0.77,1,IN
1621,0.93,0.07,0,IN
1622,1.0,0.0,0,IN
1623,0.25,0.75,1,IN
1624,0.99,0.01,0,IN
1625,0.92,0.08,0,IN
1626,0.86,0.14,0,IN
1627,0.93,0.07,0,IN
1628,0.99,0.01,0,IN
1629,1.0,0.0,0,IN
1630,0.1,0.9,1,IN
1631,0.99,0.01,0,IN
1632,0.72,0.28,0,IN
1633,0.13,0.87,1,IN
1634,0.27,0.73,1,IN
1635,1.0,0.0,0,IN
1636,1.0,0.0,0,IN
1637,0.74,0.26,0,IN
1638,0.73,0.27,0,IN
1639,0.79,0.21,0,IN
1640,0.97,0.03,0,IN
1641,0.9,0.1,0,IN
1642,0.97,0.03,0,IN
1643,0.32,0.68,1,IN
1644,0.99,0.01,0,IN
1645,1.0,0.0,0,IN
1646,0.07,0.93,1,IN
1647,1.0,0.0,0,IN
1648,0.98,0.02,0,IN
1649,0.23,0.77,1,IN
1650,0.94,0.06,0,IN
1651,0.66,0.34,0,IN
1652,1.0,0.0,0,IN
1653,0.96,0.04,0,IN
1654,0.44,0.56,1,IN
1655,0.99,0.01,0,IN
1656,0.3,0.7,1,IN
1657,1.0,0.0,0,IN
1658,0.18,0.82,1,IN
1659,1.0,0.0,0,IN
1660,0.1,0.9,1,IN
1661,0.07,0.93,1,IN
1662,1.0,0.0,0,IN
1663,0.98,0.02,0,IN
1664,0.75,0.25,0,IN
1665,0.98,0.02,0,IN
1666,0.98,0.02,0,IN
1667,0.98,0.02,0,IN
1668,1.0,0.0,0,IN
1669,1.0,0.0,0,IN
1670,0.99,0.01,0,IN
1671,0.13,0.87,1,IN
1672,1.0,0.0,0,IN
1673,1.0,0.0,0,IN
1674,0.92,0.08,0,IN
1675,0.92,0.08,0,IN
1676,0.99,0.01,0,IN
1677,1.0,0.0,0,IN
1678,0.97,0.03,0,IN
1679,1.0,0.0,0,IN
1680,0.95,0.05,0,IN
1681,0.99,0.01,0,IN
1682,1.0,0.0,0,IN
1683,0.94,0.06,0,IN
1684,1.0,0.0,0,IN
1685,1.0,0.0,0,IN
1686,0.1,0.9,1,IN
1687,1.0,0.0,0,IN
1688,0.04,0.96,1,IN
1689,0.98,0.02,0,IN
1690,0.96,0.04,0,IN
1691,0.28,0.72,1,IN
1692,0.95,0.05,0,IN
1693,1.0,0.0,0,IN
1694,0.91,0.09,0,IN
1695,0.99,0.01,0,IN
1696,1.0,0.0,0,IN
1697,1.0,0.0,0,IN
1698,1.0,0.0,0,IN
1699,0.99,0.01,0,IN
1700,0.96,0.04,0,IN
1701,0.99,0.01,0,IN
1702,0.95,0.05,0,IN
1703,0.88,0.12,0,IN
1704,0.01,0.99,1,IN
1705,0.13,0.87,1,IN
1706,0.94,0.06,0,IN
1707,1.0,0.0,0,IN
1708,1.0,0.0,0,IN
1709,0.89,0.11,0,IN
1710,0.99,0.01,0,IN
1711,0.03,0.97,1,IN
1712,1.0,0.0,0,IN
1713,0.03,0.97,1,IN
1714,1.0,0.0,0,IN
1715,0.09,0.91,1,IN
1716,1.0,0.0,0,IN
1717,0.98,0.02,0,IN
1718,0.99,0.01,0,IN
1719,0.15,0.85,1,IN
1720,0.97,0.03,0,IN
1721,0.96,0.04,0,IN
1722,0.12,0.88,1,IN
1723,0.95,0.05,0,IN
1724,1.0,0.0,0,IN
1725,1.0,0.0,0,IN
1726,0.99,0.01,0,IN
1727,0.06,0.94,1,IN
1728,0.92,0.08,0,IN
1729,0.11,0.89,1,IN
1730,1.0,0.0,0,IN
1731,0.21,0.79,1,IN
1732,0.12,0.88,1,IN
1733,0.26,0.74,1,IN
1734,1.0,0.0,0,IN
1735,1.0,0.0,0,IN
1736,0.99,0.01,0,IN
1737,1.0,0.0,0,IN
1738,0.88,0.12,0,IN
1739,1.0,0.0,0,IN
1740,1.0,0.0,0,IN
1741,1.0,0.0,0,IN
1742,1.0,0.0,0,IN
1743,0.9,0.1,0,IN
1744,0.94,0.06,0,IN
1745,0.99,0.01,0,IN
1746,1.0,0.0,0,IN
1747,0.91,0.09,0,IN
1748,0.91,0.09,0,IN
1749,0.88,0.12,0,IN
1750,1.0,0.0,0,IN
1751,0.18,0.82,1,IN
1752,1.0,0.0,0,IN
1753,0.04,0.96,1,IN
1754,0.91,0.09,0,IN
1755,1.0,0.0,0,IN
1756,0.86,0.14,0,IN
1757,0.34,0.66,1,IN
1758,1.0,0.0,0,IN
1759,0.69,0.31,0,IN
1760,0.1,0.9,1,IN
1761,1.0,0.0,0,IN
1762,0.16,0.84,1,IN
1763,0.3,0.7,1,IN
1764,0.95,0.05,0,IN
1765,0.98,0.02,0,IN
1766,0.89,0.11,0,IN
1767,0.06,0.94,1,IN
1768,0.06,0.94,1,IN
1769,0.21,0.79,1,IN
1770,0.1,0.9,1,IN
1771,1.0,0.0,0,IN
1772,1.0,0.0,0,IN
1773,0.91,0.09,0,IN
1774,0.92,0.08,0,IN
1775,0.98,0.02,0,IN
1776,0.95,0.05,0,IN
1777,0.01,0.99,1,IN
1778,1.0,0.0,0,IN
1779,1.0,0.0,0,IN
1780,0.97,0.03,0,IN
1781,1.0,0.0,0,IN
1782,1.0,0.0,0,IN
1783,0.98,0.02,0,IN
1784,1.0,0.0,0,IN
1785,0.05,0.95,1,IN
1786,0.15,0.85,1,IN
1787,0.99,0.01,0,IN
1788,0.93,0.07,0,IN
1789,0.94,0.06,0,IN
1790,0.96,0.04,0,IN
1791,1.0,0.0,0,IN
1792,1.0,0.0,0,IN
1793,0.96,0.04,0,IN
1794,0.18,0.82,1,IN
1795,0.99,0.01,0,IN
1796,0.94,0.06,0,IN
1797,0.92,0.08,0,IN
1798,0.99,0.01,0,IN
1799,0.25,0.75,1,IN
1800,0.96,0.04,0,IN
1801,1.0,0.0,0,IN
1802,0.01,0.99,1,IN
1803,0.16,0.84,1,IN
1804,0.85,0.15,0,IN
1805,0.99,0.01,0,IN
1806,0.97,0.03,0,IN
1807,0.98,0.02,0,IN
1808,0.98,0.02,0,IN
